gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Avg_Monthly_Charge,Tenure_Group
Male,0,No,Yes,8,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),71.19,607.65,0,75.95625,0-1 Yr
Female,0,Yes,No,46,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,No,Electronic check,105.92,4911.76,1,106.77739130434783,2-4 Yrs
Male,0,No,Yes,32,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Credit card (automatic),68.15,2183.25,0,68.2265625,2-4 Yrs
Male,0,No,No,61,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Bank transfer (automatic),31.03,1856.53,1,30.434918032786886,5+ Yrs
Female,0,Yes,Yes,18,No,No,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Electronic check,18.51,339.69,1,18.871666666666666,1-2 Yrs
Male,1,Yes,No,66,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Electronic check,87.14,5764.1,0,87.3348484848485,5+ Yrs
Male,0,No,No,39,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,74.09,2925.29,0,75.0074358974359,2-4 Yrs
Male,0,No,Yes,46,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),51.76,2386.05,0,51.87065217391305,2-4 Yrs
Male,0,No,Yes,64,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,No,Electronic check,35.24,2246.43,1,35.10046875,5+ Yrs
Female,0,No,Yes,28,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,65.6,1870.63,1,66.80821428571429,2-4 Yrs
Female,0,No,Yes,49,No,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,28.23,1431.37,0,29.211632653061223,4-5 Yrs
Male,1,Yes,No,12,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,52.28,641.87,1,53.48916666666667,1-2 Yrs
Female,0,Yes,No,0,Yes,No,No,No,No,No,No,Yes,Yes,One year,No,Credit card (automatic),56.68,0.0,0,56.68,0-1 Yr
Male,1,No,Yes,33,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,65.49,2171.04,0,65.7890909090909,2-4 Yrs
Female,0,Yes,No,47,No,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),65.6,3102.18,0,66.00382978723404,2-4 Yrs
Male,0,Yes,Yes,47,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),44.21,2096.69,1,44.61042553191489,2-4 Yrs
Male,0,Yes,Yes,48,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,104.72,5047.04,0,105.14666666666666,4-5 Yrs
Male,0,No,No,63,No,No,No,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),54.27,3401.11,0,53.98587301587302,5+ Yrs
Male,1,Yes,No,60,No,No,DSL,No,No,No,No,No,No,One year,No,Mailed check,41.42,2492.77,0,41.546166666666664,5+ Yrs
Male,1,No,Yes,28,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),35.93,1015.45,1,36.26607142857143,2-4 Yrs
Male,0,Yes,Yes,38,Yes,Yes,No,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),50.9,1915.71,0,50.41342105263158,2-4 Yrs
Female,0,No,Yes,25,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,24.89,607.24,1,24.2896,2-4 Yrs
Male,0,Yes,No,16,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Two year,No,Credit card (automatic),21.36,367.98,0,22.99875,1-2 Yrs
Female,1,No,No,70,No,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,79.72,5588.67,0,79.83814285714286,5+ Yrs
Male,0,No,No,12,Yes,No,No,No,No,No,No,Yes,Yes,One year,No,Mailed check,81.15,938.72,0,78.22666666666667,1-2 Yrs
Female,0,Yes,No,68,Yes,Yes,No,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,72.02,4931.12,0,72.5164705882353,5+ Yrs
Female,0,No,Yes,25,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),95.75,2432.06,0,97.2824,2-4 Yrs
Female,0,No,Yes,48,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),21.99,1052.13,0,21.919375000000002,4-5 Yrs
Male,0,No,Yes,66,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),113.47,7459.91,0,113.0289393939394,5+ Yrs
Male,0,No,Yes,6,Yes,Yes,No,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,27.7,210.96,1,35.160000000000004,0-1 Yr
Female,1,No,Yes,57,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,No,Electronic check,86.75,4982.98,0,87.42070175438596,4-5 Yrs
Male,0,No,Yes,48,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),31.61,1491.72,0,31.0775,4-5 Yrs
Female,0,No,No,52,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),107.75,5562.56,0,106.9723076923077,4-5 Yrs
Male,1,No,No,64,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),70.09,4479.83,0,69.99734375,5+ Yrs
Female,0,Yes,Yes,61,Yes,Yes,No,Yes,Yes,No,No,No,No,One year,No,Bank transfer (automatic),26.39,1627.43,0,26.679180327868853,5+ Yrs
Female,1,Yes,Yes,16,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Electronic check,80.91,1262.1,1,78.88125,1-2 Yrs
Male,0,No,No,42,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),18.93,796.38,0,18.96142857142857,2-4 Yrs
Female,0,No,No,24,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),97.15,2324.14,0,96.83916666666666,2-4 Yrs
Male,1,Yes,No,2,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,One year,No,Mailed check,84.36,207.78,0,103.89,0-1 Yr
Female,0,Yes,No,28,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),39.69,1104.28,0,39.43857142857143,2-4 Yrs
Female,0,Yes,Yes,31,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),56.22,1746.2,0,56.329032258064515,2-4 Yrs
Male,0,No,Yes,25,Yes,No,No,No,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,18.8,515.53,0,20.621199999999998,2-4 Yrs
Male,0,Yes,Yes,15,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Mailed check,88.76,1311.37,0,87.42466666666665,1-2 Yrs
Male,0,No,Yes,24,No,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,No,Bank transfer (automatic),50.91,1200.74,0,50.030833333333334,2-4 Yrs
Female,0,No,Yes,53,Yes,No,No,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,76.3,4073.86,1,76.86528301886793,4-5 Yrs
Male,1,Yes,No,27,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),115.59,3098.68,0,114.76592592592591,2-4 Yrs
Female,0,No,Yes,55,Yes,No,No,No,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),48.55,2703.44,1,49.153454545454544,4-5 Yrs
Female,0,No,No,64,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),119.0,7575.55,1,118.36796875,5+ Yrs
Male,0,No,Yes,40,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Electronic check,82.54,3262.73,0,81.56825,2-4 Yrs
Male,0,No,Yes,50,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),42.69,2174.63,1,43.4926,4-5 Yrs
Female,0,Yes,Yes,70,Yes,No,No,No,No,Yes,No,Yes,No,Two year,No,Electronic check,62.55,4382.58,1,62.608285714285714,5+ Yrs
Female,1,Yes,Yes,28,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,No,Credit card (automatic),93.53,2640.72,0,94.31142857142856,2-4 Yrs
Male,0,No,Yes,18,Yes,No,DSL,No,Yes,No,Yes,No,No,Two year,No,Mailed check,63.54,1116.25,1,62.013888888888886,1-2 Yrs
Male,0,No,No,65,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Two year,No,Electronic check,24.99,1590.98,0,24.476615384615386,5+ Yrs
Male,0,Yes,No,40,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,No,Mailed check,35.2,1441.5,1,36.0375,2-4 Yrs
Male,0,No,No,44,Yes,No,No,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),98.71,4329.1,0,98.38863636363637,2-4 Yrs
Male,0,Yes,Yes,14,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,No,Electronic check,84.13,1173.32,0,83.80857142857143,1-2 Yrs
Female,0,No,Yes,2,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Credit card (automatic),76.12,105.04,0,52.52,0-1 Yr
Female,0,No,No,10,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Electronic check,35.1,339.59,0,33.958999999999996,0-1 Yr
Female,0,Yes,Yes,52,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,103.45,5406.44,0,103.97,4-5 Yrs
Female,0,Yes,Yes,45,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Electronic check,116.0,5252.13,1,116.714,2-4 Yrs
Male,0,Yes,No,29,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,22.17,662.81,0,22.85551724137931,2-4 Yrs
Male,0,Yes,Yes,56,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,No,Mailed check,25.96,1472.98,0,26.303214285714287,4-5 Yrs
Male,0,No,No,17,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),108.24,1840.7,0,108.2764705882353,1-2 Yrs
Female,0,Yes,Yes,50,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),101.19,5063.33,0,101.2666,4-5 Yrs
Female,0,No,No,47,Yes,No,No,No,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),81.03,3832.67,1,81.54617021276596,2-4 Yrs
Male,0,Yes,Yes,65,Yes,Yes,No,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),114.39,7410.08,0,114.00123076923077,5+ Yrs
Male,0,Yes,Yes,7,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,83.94,560.73,1,80.10428571428572,0-1 Yr
Female,0,No,No,21,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Mailed check,40.03,885.62,0,42.172380952380955,1-2 Yrs
Female,0,Yes,Yes,5,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,92.32,414.37,0,82.874,0-1 Yr
Male,0,Yes,Yes,56,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,83.86,4660.11,0,83.21624999999999,4-5 Yrs
Male,0,Yes,No,35,Yes,No,No,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,118.55,4156.28,0,118.75085714285713,2-4 Yrs
Female,1,Yes,Yes,56,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),39.82,2253.7,0,40.24464285714286,4-5 Yrs
Male,0,No,No,48,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,78.98,3794.83,0,79.05895833333334,4-5 Yrs
Male,0,No,Yes,44,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Mailed check,97.58,4279.03,1,97.25068181818182,2-4 Yrs
Male,0,Yes,Yes,65,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Credit card (automatic),52.58,3465.5,0,53.315384615384616,5+ Yrs
Female,0,Yes,Yes,44,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,56.73,2516.51,0,57.19340909090909,2-4 Yrs
Female,0,Yes,Yes,19,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),108.57,2095.97,0,110.31421052631578,1-2 Yrs
Female,1,No,No,63,Yes,No,No,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,59.23,3685.51,0,58.50015873015873,5+ Yrs
Female,0,No,Yes,66,Yes,No,No,No,No,Yes,Yes,No,No,Two year,No,Electronic check,81.72,5367.11,0,81.31984848484848,5+ Yrs
Female,0,No,No,2,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,108.7,204.82,0,102.41,0-1 Yr
Female,0,No,Yes,53,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),39.4,2056.46,1,38.8011320754717,4-5 Yrs
Female,1,Yes,Yes,63,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,118.15,7400.74,0,117.47206349206348,5+ Yrs
Male,0,Yes,Yes,39,Yes,No,No,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,89.6,3466.91,0,88.8951282051282,2-4 Yrs
Male,0,Yes,Yes,58,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),68.6,3982.16,0,68.65793103448276,4-5 Yrs
Male,0,No,No,54,Yes,No,No,No,No,No,No,Yes,No,One year,Yes,Mailed check,61.95,3364.87,0,62.312407407407406,4-5 Yrs
Male,0,Yes,No,61,Yes,No,No,Yes,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),115.35,7063.75,0,115.79918032786885,5+ Yrs
Male,1,No,No,3,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,No,Mailed check,38.98,71.23,0,23.743333333333336,0-1 Yr
Male,1,No,No,59,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),49.79,2930.41,0,49.667966101694915,4-5 Yrs
Male,0,Yes,Yes,29,No,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),49.39,1394.53,0,48.08724137931034,2-4 Yrs
Female,1,Yes,No,1,Yes,No,No,No,No,Yes,No,No,No,One year,No,Bank transfer (automatic),47.48,40.6,0,40.6,0-1 Yr
Female,0,Yes,No,61,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,No,Credit card (automatic),65.79,4006.59,1,65.68180327868853,5+ Yrs
Male,1,No,Yes,48,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,118.9,5707.02,1,118.89625000000001,4-5 Yrs
Male,0,No,Yes,8,Yes,Yes,No,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,108.66,908.56,0,113.57,0-1 Yr
Female,0,Yes,Yes,30,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),51.45,1574.01,1,52.467,2-4 Yrs
Male,0,Yes,Yes,60,No,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),61.13,3681.47,0,61.35783333333333,5+ Yrs
Male,0,No,No,47,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Mailed check,86.29,4094.17,1,87.11,2-4 Yrs
Female,0,Yes,No,24,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),19.75,491.85,1,20.493750000000002,2-4 Yrs
Male,0,No,Yes,35,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,Yes,Credit card (automatic),101.66,3589.99,0,102.57114285714285,2-4 Yrs
Female,0,No,Yes,7,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),107.74,760.56,0,108.65142857142857,0-1 Yr
Male,0,Yes,Yes,57,Yes,No,No,Yes,No,No,Yes,Yes,Yes,One year,No,Credit card (automatic),105.43,6012.03,1,105.47421052631579,4-5 Yrs
Female,0,Yes,No,44,Yes,No,DSL,Yes,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),56.26,2497.85,1,56.76931818181818,2-4 Yrs
Female,0,Yes,No,61,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Two year,No,Electronic check,65.12,3924.29,1,64.33262295081967,5+ Yrs
Female,1,Yes,Yes,38,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),19.26,750.92,0,19.761052631578945,2-4 Yrs
Male,0,No,Yes,57,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),58.74,3391.63,1,59.50228070175439,4-5 Yrs
Female,0,No,No,63,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),64.96,4113.87,0,65.2995238095238,5+ Yrs
Male,0,No,Yes,43,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Mailed check,110.51,4705.61,0,109.4327906976744,2-4 Yrs
Male,1,Yes,Yes,28,Yes,No,DSL,No,No,No,No,Yes,No,One year,No,Electronic check,109.19,3045.11,0,108.75392857142857,2-4 Yrs
Male,0,No,No,58,Yes,Yes,No,No,Yes,Yes,No,Yes,No,One year,No,Electronic check,116.54,6790.28,0,117.07379310344827,4-5 Yrs
Male,0,Yes,Yes,70,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Electronic check,108.28,7625.46,0,108.93514285714286,5+ Yrs
Female,0,Yes,No,8,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,No,Mailed check,18.84,137.74,0,17.2175,0-1 Yr
Female,1,Yes,Yes,5,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Electronic check,83.43,451.27,0,90.25399999999999,0-1 Yr
Male,0,Yes,Yes,28,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Electronic check,24.96,735.26,0,26.259285714285713,2-4 Yrs
Male,0,Yes,No,57,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,45.8,2572.93,0,45.13912280701754,4-5 Yrs
Female,0,Yes,No,16,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Electronic check,76.99,1266.42,1,79.15125,1-2 Yrs
Male,1,No,Yes,15,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),89.46,1324.32,0,88.288,1-2 Yrs
Female,0,Yes,No,2,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),84.77,178.86,0,89.43,0-1 Yr
Male,0,No,Yes,20,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),23.0,463.9,0,23.195,1-2 Yrs
Male,1,No,Yes,63,Yes,Yes,No,Yes,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),28.57,1816.22,0,28.82888888888889,5+ Yrs
Female,0,Yes,No,35,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),31.12,1113.25,0,31.807142857142857,2-4 Yrs
Male,0,Yes,Yes,61,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Credit card (automatic),27.32,1660.61,1,27.223114754098358,5+ Yrs
Female,0,Yes,Yes,41,No,Yes,DSL,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),36.18,1522.21,1,37.127073170731705,2-4 Yrs
Male,0,No,No,41,Yes,Yes,No,Yes,No,No,No,Yes,No,One year,Yes,Credit card (automatic),88.23,3648.38,0,88.98487804878049,2-4 Yrs
Male,0,Yes,No,60,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),102.75,6193.54,0,103.22566666666667,5+ Yrs
Male,0,No,Yes,12,Yes,No,DSL,Yes,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),59.7,712.22,0,59.35166666666667,1-2 Yrs
Female,0,Yes,No,10,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,No,Bank transfer (automatic),88.66,840.36,0,84.036,0-1 Yr
Male,0,Yes,No,53,Yes,No,No,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),38.4,2034.43,0,38.38547169811321,4-5 Yrs
Male,1,No,No,15,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),117.27,1798.89,1,119.926,1-2 Yrs
Male,0,No,No,7,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),53.7,344.95,0,49.278571428571425,0-1 Yr
Male,1,Yes,Yes,58,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),104.28,6096.5,1,105.11206896551724,4-5 Yrs
Female,0,No,Yes,56,No,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,114.43,6438.85,0,114.97946428571429,4-5 Yrs
Female,1,No,Yes,39,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,106.2,4162.78,0,106.73794871794871,2-4 Yrs
Male,0,No,No,58,Yes,No,No,No,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),24.84,1458.44,0,25.145517241379313,4-5 Yrs
Female,0,No,No,1,Yes,No,No,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,84.33,93.03,0,93.03,0-1 Yr
Male,0,No,No,9,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,30.25,294.32,0,32.70222222222222,0-1 Yr
Male,1,Yes,No,43,Yes,Yes,No,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),18.58,791.13,1,18.398372093023255,2-4 Yrs
Male,0,Yes,No,10,Yes,No,No,Yes,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),23.28,267.33,0,26.732999999999997,0-1 Yr
Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Bank transfer (automatic),111.45,131.08,0,131.08,0-1 Yr
Female,0,Yes,No,49,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Mailed check,110.66,5449.47,0,111.21367346938776,4-5 Yrs
Female,0,Yes,Yes,11,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),41.03,480.58,0,43.68909090909091,0-1 Yr
Female,0,No,Yes,22,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),73.8,1582.81,0,71.94590909090908,1-2 Yrs
Female,0,Yes,No,17,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),115.41,1917.53,1,112.79588235294118,1-2 Yrs
Female,0,No,No,61,Yes,No,No,No,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),68.66,4218.36,1,69.15344262295082,5+ Yrs
Female,0,No,No,61,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,No,Mailed check,58.14,3522.48,0,57.7455737704918,5+ Yrs
Female,0,Yes,Yes,37,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Electronic check,67.29,2497.93,1,67.51162162162161,2-4 Yrs
Female,0,No,Yes,66,Yes,No,No,No,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,98.6,6501.97,0,98.51469696969697,5+ Yrs
Male,0,No,No,37,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),66.68,2419.36,0,65.38810810810811,2-4 Yrs
Female,0,No,No,66,Yes,No,No,No,Yes,Yes,Yes,Yes,No,One year,No,Electronic check,97.89,6414.77,1,97.19348484848486,5+ Yrs
Female,0,No,Yes,60,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,No,Electronic check,62.03,3754.51,0,62.57516666666667,5+ Yrs
Female,0,No,Yes,0,Yes,Yes,No,No,No,Yes,Yes,No,Yes,One year,No,Electronic check,43.7,0.0,0,43.7,0-1 Yr
Female,0,Yes,Yes,44,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,51.3,2259.58,0,51.35409090909091,2-4 Yrs
Female,0,Yes,Yes,27,Yes,No,DSL,No,No,No,Yes,Yes,Yes,One year,No,Credit card (automatic),25.94,744.82,1,27.585925925925928,2-4 Yrs
Female,0,No,No,20,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Mailed check,68.73,1341.91,0,67.0955,1-2 Yrs
Female,0,No,Yes,12,Yes,No,No,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),33.11,373.12,0,31.093333333333334,1-2 Yrs
Female,0,Yes,Yes,26,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,100.78,2645.95,0,101.76730769230768,2-4 Yrs
Female,0,No,No,6,Yes,Yes,No,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,60.9,392.92,1,65.48666666666666,0-1 Yr
Female,0,Yes,Yes,21,No,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Mailed check,96.03,2007.12,0,95.57714285714285,1-2 Yrs
Female,0,No,Yes,52,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,115.35,6043.3,0,116.2173076923077,4-5 Yrs
Male,0,No,Yes,3,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,104.65,357.78,0,119.25999999999999,0-1 Yr
Male,0,No,No,22,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Credit card (automatic),115.05,2482.34,0,112.83363636363637,1-2 Yrs
Female,0,No,Yes,69,Yes,No,No,Yes,No,No,Yes,No,No,Two year,No,Credit card (automatic),75.93,5206.4,0,75.4550724637681,5+ Yrs
Female,0,No,No,32,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),34.86,1147.54,0,35.860625,2-4 Yrs
Male,1,No,No,27,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,113.41,3045.59,1,112.79962962962964,2-4 Yrs
